Facility_Name,Facility_Type,Latitude,Longitude,Data_Sources,Confidence_Score,OSM_ID,Category,Dist_Zipline_km
Givers Scientic Herbal Clinic,Clinic,5.6078705,-0.1275719,"OSM,HDX,healthsites",0.81,7348800676,Clinic,74.64471528473528
Global Star HealthCenter,Clinic,5.6753628,-0.1818852,"OSM,HDX,healthsites",0.81,10286595293,Clinic,65.24800230417699
God Cares Community Hospital,Clinic,9.4039648,-0.9115151,"OSM,HDX,healthsites",0.81,6644165408,Clinic,104.97689819926967
Golden Jubilee Clinic,Clinic,5.6621735,-0.1728161,OSM,0.53,741871603,Clinic,67.0026086291654
Greenfield,Clinic,5.6188111,-0.0909657,"OSM,HDX,healthsites",0.81,6522171385,Clinic,75.60794803635555
Gyangyazie Community clinic,Clinic,5.3962889,-0.576581,"OSM,HDX,healthsites",0.92,7383450050,Clinic,90.33901482873416
Gyau CHPS Compound,Clinic,7.8572394,-2.3531534,"OSM,HDX,healthsites",0.81,7251249885,Clinic,138.89002595979426
HAPPY FAMILY CLINIC,Clinic,7.5590959,-1.7180471,OSM,0.53,1474782495,Clinic,66.80198252559572
HOPE Health Center,Clinic,6.5837947,0.457606,"OSM,HDX,healthsites",0.82,8202129317,Clinic,34.298111798317926
Habana Medical Service,Clinic,9.4586403,-0.8422097,"OSM,HDX,healthsites",0.81,6657453037,Clinic,98.35059732873944
Hangaline- Chps Facility,Clinic,9.0765569,-1.8169189,"OSM,HDX,healthsites",0.81,12480650501,Clinic,179.19800256465192
Hass West Africa Hearing Clinic,Clinic,5.5714423,-0.2360584,"OSM,HDX,healthsites",0.81,10285782792,Clinic,73.58459261214085
Have Community Clinic,Clinic,6.7575549,0.3607693,OSM,0.53,776189257,Clinic,36.95988432296995
Health Center Annex for CWC,Clinic,6.3218423,-0.5929536,OSM,0.53,585378088,Clinic,20.91232979739923
Health Plus Clinic,Clinic,5.2852074,-2.0004705,"OSM,HDX,healthsites",0.81,4217160878,Clinic,112.73655980715073
Healthlane Clinic,Clinic,7.3431512,-2.3274742,"OSM,HDX,healthsites",0.92,5308402797,Clinic,108.82610856964457
Healthnet Clinic,Clinic,5.5542568,-0.1718348,"OSM,HDX,healthsites",0.81,5321471509,Clinic,77.87960383530583
Hoggar Clinic Limited,Clinic,6.1296038,0.7957311,"OSM,HDX,healthsites",0.82,5591386722,Clinic,80.52705342078615
Holy Rosary Health Centre,Clinic,7.0526459,0.0323756,OSM,0.53,786553291,Clinic,64.02563457233859
Homeland Clinic,Clinic,10.0519176,-2.5390234,"OSM,HDX,healthsites",0.81,8957046942,Clinic,192.94468605439442
Hon Kofi Adjei Ntim Clinic,Clinic,7.53785,0.4638134,"OSM,HDX,healthsites",0.81,8645213645,Clinic,59.917550279589506
Honuta CHPs Compound,Clinic,6.846869,0.5186765,"OSM,HDX,healthsites",0.81,8575002761,Clinic,55.872092287196345
Huni- Valley Clinic,Clinic,5.4720102,-1.9132848,"OSM,HDX,healthsites",0.81,12805964384,Clinic,100.82890249359836
Inter-Star Eye Clinic,Clinic,5.6464588,-0.1550017,"OSM,HDX,healthsites",0.81,6349309785,Clinic,69.45116703730586
Isaac Opuni License Chemical,Clinic,5.751076,-0.1842713,"OSM,HDX,healthsites",0.93,7332012111,Clinic,57.7525838469809
JAG'S Clinic & Laboratory Services LTD,Clinic,9.0670837,-1.8083469,"OSM,HDX,healthsites",0.81,12484234904,Clinic,179.44217666813313
JUABO,Clinic,6.0933179,-2.2142397,OSM,0.53,1484184267,Clinic,31.480502037572922
James Town Usher Clinic,Clinic,5.5403333,-0.2129899,"OSM,HDX,healthsites",0.81,8953954351,Clinic,77.66776888087195
Janga CHPS Center,Clinic,10.0282819,-0.9752669,OSM,0.53,441240745,Clinic,39.962846418911965
Janga Polyclinic,Clinic,10.025006,-0.972556,OSM,0.53,441195258,Clinic,40.144956860600296
Jones Aid,Clinic,5.6631695,-2.3295463,OSM,0.53,1359702413,Clinic,59.886002573592336
Jumbo no 2 CHPs Compound,Clinic,8.507275,0.4364925,"OSM,HDX,healthsites",0.81,8645208857,Clinic,92.73539824621506
Justab Clinic,Clinic,5.5331968,-0.4290605,"OSM,HDX,healthsites",0.81,6938228121,Clinic,74.06193506650843
KMA Clinic,Clinic,6.6850947,-1.6229761,"OSM,HDX,healthsites",0.81,10695765979,Clinic,48.55766124657261
KNUST Students' Clinic,Clinic,6.6802285,-1.5733119,OSM,0.53,335955478,Clinic,46.304338105699856
Kakumdo CHPS Compound,Clinic,5.1426532,-1.2869616,"OSM,HDX,healthsites",0.81,10792493320,Clinic,149.72043836153452
Kama CHPS Compound,Clinic,6.2933476,-2.7147583,"OSM,HDX,healthsites",0.81,11262195308,Clinic,28.300742859857603
Kamgbunli Clinic,Clinic,4.9771869,-2.415183,"OSM,HDX,healthsites",0.81,5358519884,Clinic,133.45518960839763
Kandiga Atiyorum Health Facility,Clinic,10.8608087,-0.9791991,"OSM,HDX",0.67,13513933001,Clinic,59.997509495952265
Katanga CHPs Compound,Clinic,7.6585713,0.3332999,"OSM,HDX,healthsites",0.81,8620756500,Clinic,41.149795633584006
Kedjebi Health Centre,Clinic,7.5341706,0.4742815,"OSM,HDX,healthsites",0.81,8620753774,Clinic,61.126512897510715
Keri CHPS Compound,Clinic,8.386458,0.5276783,OSM,0.53,1204677863,Clinic,88.19762200989125
Keri CHPS Compound,Clinic,8.3863316,0.5275486,OSM,0.53,1204677864,Clinic,88.17766461877139
Klimovic Clinic,Clinic,5.3660913,-0.6373014,"OSM,HDX,healthsites",0.95,7314169485,Clinic,94.90704602512845
Klimovic Clinic,Clinic,5.3660993,-0.6373076,OSM,0.63,790553781,Clinic,94.90633674439319
Kofiase health clinic,Clinic,7.1412015,-1.4835945,OSM,0.53,1360465920,Clinic,14.469690926796918
Koforidua Clinic,Clinic,6.0884965,-0.2686479,"OSM,HDX,healthsites",0.81,6288620693,Clinic,23.360440165706585
Koforidua Poly Clinic,Clinic,6.0949489,-0.2579052,OSM,0.63,615824877,Clinic,24.00706345698838
Komenda Health Center,Clinic,5.0530526,-1.4929279,"OSM,healthsites",0.92,1482183693,Clinic,166.29440612965524
Kotoku Clinic,Clinic,5.7363698,-0.3594848,"OSM,HDX,healthsites",0.81,6266640142,Clinic,52.45586056480768
Kpasinkpe Health Centre,Clinic,10.4471711,-1.0469888,OSM,0.53,1245380529,Clinic,28.873451736218392
Kpassa Health Centre,Clinic,8.4959459,0.3139676,OSM,0.53,786252715,Clinic,85.15306807820504
Kpatia,Clinic,10.7619689,-0.749803,OSM,0.53,758884551,Clinic,46.27506628812241
Kpeve New Town Health Center,Clinic,6.6781445,0.3142734,"OSM,HDX,healthsites",0.81,6235565286,Clinic,26.862123459626247
Kpongka Health Centre,Clinic,7.7500442,0.4515143,"OSM,HDX,healthsites",0.81,8645215644,Clinic,51.45742110560215
Kpongu Health Center,Clinic,9.9928674,-2.5166887,"OSM,HDX",0.67,13531376437,Clinic,191.77681404466526
Kumfia Healthcare,Clinic,7.779132,-1.2251245,"OSM,HDX,healthsites",0.81,7189911885,Clinic,82.07142061065414
Kumfia Healthcare,Clinic,7.7794723,-1.2247689,"OSM,HDX,healthsites",0.81,7189965785,Clinic,82.11664218332032
Kunsu chip compound,Clinic,8.1468817,-1.512622,"OSM,HDX,healthsites",0.81,7200605487,Clinic,121.6222155986325
Kwabeng Health Center and Maternity,Clinic,6.3213666,-0.5931871,OSM,0.53,585378085,Clinic,20.899334849262875
Kwamikrom Health Centre,Clinic,7.2963697,0.3308271,"OSM,HDX,healthsites",0.81,8605895900,Clinic,67.19059734148452
Kwapraw CHP,Clinic,5.1235877,-1.2978729,"OSM,HDX,healthsites",0.93,7312927785,Clinic,152.1244465702402
La Medicare Ltd,Clinic,5.5577702,-0.1555304,"OSM,HDX,healthsites",0.81,6897763704,Clinic,78.2472169813996
Larabanga Health Clinic,Clinic,9.2138807,-1.8568477,"OSM,HDX,healthsites",0.81,7401843038,Clinic,170.4771506457578
Layfa Clinic,Clinic,5.5815693,-0.1973069,"OSM,HDX,healthsites",0.93,6975166245,Clinic,74.01151641220166
Life Health Care,Clinic,5.6385411,-0.2415966,"OSM,HDX,healthsites",0.81,7335482236,Clinic,66.37434495403167
Lifebridge Physio Clinic,Clinic,5.5568986,-0.1784063,"OSM,HDX,healthsites",0.81,4278047642,Clinic,77.32868732736237
Lifeview Medical Laboratory and Ultra Scan centre,Clinic,5.5916186,-0.2045513,"OSM,HDX,healthsites",0.93,7018299938,Clinic,72.68207697747148
Linfam Medical Centre,Clinic,4.9384975,-2.3514722,"OSM,HDX,healthsites",0.81,7742977686,Clinic,138.3000431352553
Loggu Clinic,Clinic,9.9027218,-2.3530188,OSM,0.53,1360879190,Clinic,176.78935439852594
Lucky Herbal Center,Clinic,5.1346126,-1.27704,"OSM,HDX,healthsites",0.82,6588780338,Clinic,149.73996245833553
MMA LUCIA'S CLINIC MATERNITY HOME (SISTER VIRGIN),Clinic,9.0675932,-1.8080444,"OSM,HDX,healthsites",0.81,12484241401,Clinic,179.3772720611572
MMA LUCIA'S CLINIC/ MATERNITY HOME ( SISTER VIRGIN),Clinic,9.0674564,-1.8080524,"OSM,HDX,healthsites",0.81,12484241301,Clinic,179.38976141449473
MMC Polyclinic,Clinic,5.6120216,-0.1938669,"OSM,HDX,healthsites",0.81,10891514522,Clinic,71.04590913822038
Maakro Clinic,Clinic,6.6988856,-1.7297992,"OSM,HDX,healthsites",0.81,12095446863,Clinic,54.72384953516258
Mac Hill Special Clinic,Clinic,6.6732582,-1.6311486,"OSM,HDX,healthsites",0.81,11289878440,Clinic,50.147398490331554
Madina Polyclinic,Clinic,5.6675801,-0.1652291,OSM,0.53,358871238,Clinic,66.85646136090827
Magazine Clinic,Clinic,6.6932749,-1.6357116,"OSM,HDX",0.67,13291520292,Clinic,48.58610817959649
Maldey Medical Centre,Clinic,5.6269273,-0.0183597,OSM,0.53,788512791,Clinic,79.36346777426503
Manchala chip co,Clinic,8.1697297,-1.8943225,"OSM,HDX,healthsites",0.81,7201326687,Clinic,135.51533049683073
Mansie Chips Compound,Clinic,7.9883297,-1.9282994,OSM,0.53,772687830,Clinic,119.39281116854701
Mansion chips compound,Clinic,7.1176474,-1.9861942,"OSM,HDX,healthsites",0.81,7257493786,Clinic,66.72804022919453
Marie Stopes,Clinic,5.5771803,-0.2137475,"OSM,HDX,healthsites",0.83,8112000302,Clinic,73.80774897311608
Maryland Clinic,Clinic,6.18275,-0.472341,"OSM,HDX,healthsites",0.81,7804758861,Clinic,3.6383527805334994
Massakrom CHPS,Clinic,6.9216504,-3.1660639,OSM,0.53,13626146115,Clinic,111.23255105620554
Medcare Plus Clinic,Clinic,5.7130107,-0.2057906,"OSM,HDX,healthsites",0.81,10246620499,Clinic,60.34140488036514
Medical & Dental Clini6,Clinic,5.6264187,-0.1537796,"OSM,HDX,healthsites",0.81,6882941356,Clinic,71.4828513300069
Medical & Dental Council Ghana,Clinic,5.5523517,-0.2112043,"OSM,HDX,healthsites",0.82,4429993095,Clinic,76.48257980841952
Medlab,Clinic,5.6015884,-0.1928943,"OSM,HDX,healthsites",0.82,1827548153,Clinic,72.1500180436315
Medline,Clinic,5.6453133,-0.2475544,"OSM,HDX,healthsites",0.81,7526173959,Clinic,65.44621198674204
Mikado Herbal Clinic,Clinic,5.5483425,-0.4051596,"OSM,HDX",0.67,10775480368,Clinic,72.5053038684105
Mini Clinic,Clinic,5.6674754,-0.1856644,"OSM,HDX,healthsites",0.81,7187310367,Clinic,65.84440927234265
Mmaa Baasa CHPS Compound,Clinic,5.6520981,-1.5721956,"OSM,HDX,healthsites",0.92,10242436394,Clinic,116.78549618480201
Moore Health Centre,Clinic,5.1364522,-1.1991666,"OSM,HDX,healthsites",0.81,8032639993,Clinic,144.43161214130149
Moree Health Centre,Clinic,5.1415989,-1.1937171,"OSM,HDX,healthsites",0.81,8770201743,Clinic,143.61823452745352
Mw,Clinic,7.2206418,-2.6417699,"OSM,HDX,healthsites",0.81,7214156287,Clinic,116.17147089998495
Naboro Health Centre,Clinic,10.9323625,-0.9784818,"OSM,HDX",0.67,13506840901,Clinic,67.51964537025543
Nachanta CHPS Compound,Clinic,10.0090085,-2.5555843,OSM,0.63,441141152,Clinic,195.59736172513567
Nakite CHPS,Clinic,6.6257935,-2.7639025,OSM,0.53,688170091,Clinic,58.000951468827736
Namaata Adam Clinic,Clinic,5.6727113,-0.1461336,"OSM,HDX,healthsites",0.81,11257481222,Clinic,67.37188616983933
Namolgo Clinic,Clinic,10.7373492,-0.7213148,"OSM,HDX,healthsites",0.81,7086685099,Clinic,44.10417488850835
Namoo Clinic,Clinic,10.9686297,-0.8477577,OSM,0.53,435648923,Clinic,68.93016860652655
Narkwa Polyclinic,Clinic,5.2076954,-0.9392389,"OSM,HDX",0.77,12705442346,Clinic,122.84106415914465
Narkwa polyclnic,Clinic,5.2075364,-0.9394521,OSM,0.63,1372132320,Clinic,122.86731717137967
Nat Herbal Clinic,Clinic,6.6342427,-0.7403711,"OSM,HDX,healthsites",0.92,4534020092,Clinic,57.763140201360116
Nature Health Care Center,Clinic,5.3144182,-1.9905213,"OSM,HDX,healthsites",0.81,5501856321,Clinic,110.44681830534839
New Cross Clinic and Medical,Clinic,5.5823822,-0.1992897,"OSM,HDX,healthsites",0.93,6958422969,Clinic,73.84651305908662
New Crystal Hospital,Clinic,5.6902728,-0.0343304,"OSM,HDX,healthsites",0.81,4286159096,Clinic,72.7386145331743
New Life Homeopathic Clinic,Clinic,5.5552272,-0.2670428,OSM,0.53,1461318436,Clinic,74.29912284096959
Newlands Medical Centre,Clinic,6.0824943,-0.2753886,"OSM,HDX,healthsites",0.82,5776863853,Clinic,23.111746278644233
Ngyiresi CHPS Compound,Clinic,5.3511022,-0.8436953,"OSM,HDX,healthsites",0.81,4333788620,Clinic,103.95695517106466
Nima Goverment Clinic,Clinic,5.5775704,-0.200014,OSM,0.53,381731531,Clinic,74.31165177325265
Nkaseim CHPS Compound,Clinic,6.85962,-2.451372,OSM,0.53,788341975,Clinic,75.02657824244662
Nkwaeso Health Center,Clinic,7.5504484,-1.9899652,"OSM,HDX,healthsites",0.81,6698245380,Clinic,86.3908799333113
Nkwaeso Health Center,Clinic,7.6304082,-1.86511,"OSM,HDX,healthsites",0.81,6716171063,Clinic,82.8297370663888
Nkwankwaa Health Centre,Clinic,7.2179158,-1.79409,"OSM,HDX,healthsites",0.92,10035040421,Clinic,48.61779328994353
Nkyenkyemam CHPS Compound,Clinic,7.4817648,-2.7851598,"OSM,HDX,healthsites",0.81,7247675185,Clinic,147.53265136834256
Nogokpo CHPS Compound,Clinic,6.0922432,1.0746767,"OSM,HDX,healthsites",0.81,9966511742,Clinic,110.03758160602798
Nsowakrom CHPS Compound,Clinic,6.7743332,-3.1318173,OSM,0.53,675016361,Clinic,97.04496956798569
Nsuakyire Community Clinic,Clinic,5.3692264,-0.5845995,"OSM,HDX,healthsites",0.92,7383192362,Clinic,93.43607593221155
Nsuta Polyclinic,Clinic,7.0083969,-1.3816722,"OSM,HDX,healthsites",0.91,8282194277,Clinic,5.116094747355606
Nurse's quarters,Clinic,9.2139947,-1.8563603,"OSM,HDX,healthsites",0.81,5551059075,Clinic,170.4316227265729
Nwawasua Chips compound,Clinic,7.2923522,-2.4031177,"OSM,HDX,healthsites",0.81,7244407587,Clinic,115.43669864199504
Nyariga Clinic,Clinic,10.8476332,-0.8823355,OSM,0.53,732030337,Clinic,56.04396177619994
Nyimbali CHPS,Clinic,10.1636732,-2.6072024,OSM,0.53,1272567762,Clinic,198.63781550968412
Oak Tree Medical Services,Clinic,5.115063,-1.2748188,"OSM,HDX,healthsites",0.81,5588701518,Clinic,151.30256009660172
Obanda CHPS Compound,Clinic,7.9431833,0.5106067,"OSM,HDX,healthsites",0.81,8645168477,Clinic,59.87695412036436
Oblogo Health Centre,Clinic,5.5581729,-0.3064533,OSM,0.53,625801430,Clinic,72.93624704104528
Odorna Medical Center,Clinic,5.5590844,-0.2156089,"OSM,HDX,healthsites",0.82,1405374124,Clinic,75.6167392732733
Odumkyere Darmang Health Centre,Clinic,5.8688274,-0.5422364,OSM,0.63,1444838898,Clinic,38.42208769969304
Okanta Clinic,Clinic,5.6868756,-0.0399833,"OSM,HDX,healthsites",0.81,4286173989,Clinic,72.6425544565049
Okra Kwadwo Health Centre,Clinic,6.1089919,-0.1057473,OSM,0.63,1361738583,Clinic,39.08091743546081
Oman Clinic,Clinic,6.0978372,-0.2608407,"OSM,HDX,healthsites",0.81,6257562446,Clinic,23.56670066984648
Omari Medical Centre,Clinic,5.7722671,-0.0050862,"OSM,HDX,healthsites",0.82,6095208031,Clinic,68.19783460321094
Opmann Clinic,Clinic,5.6081001,-0.2420194,"OSM,HDX,healthsites",0.81,5199759903,Clinic,69.53294517756248
Opoku Clinic,Clinic,7.3438349,-2.3286517,"OSM,HDX,healthsites",0.81,5308402796,Clinic,108.97254951588636
Our Lady Of Fatima Clinic,Clinic,5.0224287,-2.7268847,OSM,0.53,469045230,Clinic,131.01269471085467
Our Lady of Faith Clinic,Clinic,4.9278743,-1.7689029,"OSM,HDX,healthsites",0.81,6319495675,Clinic,159.75137166239824
PPAG Cape Coast Clinic,Clinic,5.1357195,-1.2769047,"OSM,HDX,healthsites",0.81,12072122443,Clinic,149.63415878221116
PPAG Suame Clinic,Clinic,6.7179979,-1.6369393,OSM,0.53,642767102,Clinic,46.44486416838686
Pafo Nkwanta CHPS Compound,Clinic,6.5106386,-2.4339787,"OSM,HDX,healthsites",0.81,7208234895,Clinic,36.77078621901835
Patbrenda Clinic & Laboratory,Clinic,6.1070286,-0.2476782,"OSM,HDX,healthsites",0.81,6388042484,Clinic,24.387307829894713
Peace Be Clinic,Clinic,5.6846467,-0.1451753,OSM,0.53,1339925672,Clinic,66.27999090123383
Penbrose Clinic,Clinic,5.6482781,-0.2283482,"OSM,HDX,healthsites",0.81,7693042673,Clinic,65.88604519633515
Pentecost Clinic,Clinic,8.4934042,0.3041947,"OSM,HDX,healthsites",0.83,7317116285,Clinic,84.44764331528188
Peposo CHPS,Clinic,5.3309311,-2.1456792,"OSM,HDX,healthsites",0.81,5656310164,Clinic,101.32200860685955
Poase Cement Health Centre,Clinic,7.6507641,0.5198688,"OSM,HDX,healthsites",0.81,8635722275,Clinic,60.9473808913428
Police Clinic,Clinic,5.59368458292931,-0.178396612876213,healthsites,0.55,3272638988,Clinic,73.58831712361558
Polyclinic,Clinic,5.6128857,-0.0889658,"OSM,HDX,healthsites",0.81,5705985321,Clinic,76.28301619959969
Pong-Tamale CHPS Clinic,Clinic,9.6806869,-0.8300194,"OSM,HDX,healthsites",0.81,2521014504,Clinic,73.75679835171292
Ponyentanga Clinic,Clinic,9.8659241,-2.4637125,OSM,0.53,786552200,Clinic,189.58487672679288
Port Medical Centre,Clinic,5.6426385,0.0014169,"OSM,HDX,healthsites",0.81,5868518756,Clinic,79.32555460273804
Presby Clinic,Clinic,10.8067191,-0.8558678,OSM,0.53,731987365,Clinic,51.17225993882533
Presbyterian Health Service Enchi,Clinic,5.808526,-2.8342435,"OSM,HDX,healthsites",0.81,8172267752,Clinic,56.614060869227295
Prestea CHPS,Clinic,5.4378607,-2.1439981,"OSM,HDX,healthsites",0.81,5656359424,Clinic,90.52037055041855
Pro-Life Medical Center,Clinic,5.5851472,-0.1312636,"OSM,HDX,healthsites",0.81,6577751037,Clinic,76.68185957179352
Prolife Chinese Acupuncture Clinic,Clinic,5.6601658,-0.1517444,"OSM,HDX,healthsites",0.81,5210337471,Clinic,68.28356713384922
Providence Health Center,Clinic,6.7984821,-2.5146358,OSM,0.53,745357423,Clinic,68.2572545852725
Providence Medical Centre,Clinic,6.0784731,-0.2713897,"OSM,HDX,healthsites",0.81,5776863753,Clinic,23.72990502702033
Pusupu Health Centre,Clinic,8.0520364,0.4905789,"OSM,HDX,healthsites",0.81,8635741605,Clinic,62.1752750026934
Quality Care,Clinic,5.6377095,-0.1619128,"OSM,HDX,healthsites",0.81,5726303123,Clinic,69.96201783804577
Quantum Medical Centre and Eye Clinic,Clinic,5.5674737,-0.2573862,"OSM,HDX,healthsites",0.83,6261963935,Clinic,73.29271539824674
Queensville West Medical Diagnostic,Clinic,4.9387659,-2.3513415,"OSM,HDX,healthsites",0.81,7742977685,Clinic,138.2720759008854
Rabbito Clinic,Clinic,4.8976961,-1.7639354,"OSM,HDX,healthsites",0.81,3783842540,Clinic,162.92690438691392
Rabito Clinic,Clinic,10.0742319,-2.5097067,"OSM,HDX,healthsites",0.81,8667760640,Clinic,189.36422344552003
Rabito Clinic,Clinic,6.092113,-0.2595764,OSM,0.53,615856823,Clinic,24.004952545800617
Rabito Clinic,Clinic,5.5656513,-0.1800662,OSM,0.53,882483445,Clinic,76.36446239814343
Ramona Clinic,Clinic,5.5609961,-0.1824485,"OSM,HDX,healthsites",0.81,2644149766,Clinic,76.73888595170546
Rehabilitation Center,Clinic,5.7195382,-0.1871673,OSM,0.53,1424844495,Clinic,60.64193066673775
Reproductive Health Centre,Clinic,6.1008684,1.1481731,OSM,0.53,360070122,Clinic,117.18904155466704
Richard Fowler Catholic Clinic,Clinic,6.4679724,-1.4723001,OSM,0.53,1084319418,Clinic,65.56983755072716
Rinat Clinic,Clinic,5.6518739,-0.1312267,"OSM,HDX,healthsites",0.82,5210311621,Clinic,70.19144913991617
Roman Trust Clinic,Clinic,5.5049824,-0.4570707,"OSM,HDX,healthsites",0.81,8007051526,Clinic,77.16707790103324
Royal Medical Agency Clinic,Clinic,6.6991235,-1.6131289,"OSM,HDX,healthsites",0.81,10695797026,Clinic,46.66397174317328
Royal Star Clinic and Diagnostic Center,Clinic,5.5904306,-0.2038729,"OSM,HDX,healthsites",0.93,6970189706,Clinic,72.83189463783737
SIC Bob Freeman Clinic,Clinic,5.5543241,-0.208527,"OSM,HDX,healthsites",0.81,5150562248,Clinic,76.37915147042469
Safeline Medical Laboratory,Clinic,6.0939689,-0.2588954,"OSM,HDX,healthsites",0.81,6428842015,Clinic,23.966186486861744
Sahara Herbal clinic,Clinic,5.2569192,-1.0219939,"OSM,HDX,healthsites",0.81,13190921823,Clinic,122.50154760450793
Salgyin Medical Center,Clinic,5.1395712,-1.2818985,"OSM,HDX,healthsites",0.81,6511801866,Clinic,149.63994837298904
Saltpond district Hospital,Clinic,5.2045994,-1.056271,OSM,0.63,1392396016,Clinic,129.4197317728904
Samsam Community Clinic,Clinic,5.7775789,-0.3002303,"OSM,HDX,healthsites",0.81,6325471516,Clinic,49.71283355448688
Sanford Internal Clinic,Clinic,5.3390201,-0.9139165,"OSM,HDX,healthsites",0.81,4615061889,Clinic,108.65468461200591
Sanford clinic,Clinic,5.1131333,-1.2412593,"OSM,HDX,healthsites",0.81,6573955391,Clinic,149.24868626613247
Sankpala Health Center,Clinic,9.2645308,-1.004649,OSM,0.53,544628502,Clinic,121.74464699359682
Save the Nation's Sight Clinic,Clinic,5.6584216,-0.155802,"OSM,HDX,healthsites",0.81,7127853157,Clinic,68.2402756765939
Saviefe Agorkpo R.C.H Clinic,Clinic,6.7804754,0.4118171,"OSM,HDX,healthsites",0.81,8583271258,Clinic,42.45773567273762
School Clinic,Clinic,6.6616938,-1.6441001,OSM,0.53,617589049,Clinic,52.000369414048215
School Clinic,Clinic,5.9697837,-0.9931264,OSM,0.53,631749687,Clinic,65.79404483259277
School Infirmary,Clinic,5.1167955,-1.2500586,"OSM,HDX,healthsites",0.81,11605780348,Clinic,149.5003474903892
Sefwi Bekwai Clinic,Clinic,6.1875299,-2.3258881,OSM,0.63,803159886,Clinic,17.565158868732393
Shalina,Clinic,5.5660003,-0.2103476,"OSM,HDX,healthsites",0.81,7810005711,Clinic,75.09789399292636
Sheif Deen Herbal Clinic,Clinic,9.3906889,-0.8163696,"OSM,HDX,healthsites",0.81,12081227544,Clinic,105.7840484294541
Shia Health Centre,Clinic,6.7944594,0.5618647,"OSM,HDX,healthsites",0.81,8564379322,Clinic,55.63294062631745
Sibi Central CHPS Compound,Clinic,8.6114246,0.2313459,"OSM,HDX,healthsites",0.84,7317139586,Clinic,93.87830067008794
Sick Bay,Clinic,6.6928951,-1.6088423,OSM,0.53,575704125,Clinic,46.99505546638021
Sick Bay,Clinic,4.8990928,-1.7494607,OSM,0.53,625678456,Clinic,163.58477419905685
Sina Zuwina Herbal Center,Clinic,5.5814972,-0.201922,"OSM,HDX,healthsites",0.83,6984618077,Clinic,73.83014903344898
Site Clinic,Clinic,5.9579531,-1.9327129,OSM,0.53,550147477,Clinic,65.91627276846786
Solace Hospital,Clinic,5.6784823,-0.0281321,"OSM,HDX,healthsites",0.81,4400481802,Clinic,74.18551089608518
Sonotech Medical Center,Clinic,5.5452872,-0.3447896,"OSM,HDX,healthsites",0.82,10253328347,Clinic,73.56283094190097
St Florence Clinic,Clinic,5.6882259,-0.0327441,"OSM,HDX,healthsites",0.81,4286172896,Clinic,73.02513086738827
St Francis Clinic,Clinic,6.7784318,0.4181632,"OSM,HDX,healthsites",0.81,8583240316,Clinic,42.74698090780873
St Moses Clinic,Clinic,5.6886522,-0.2858896,"OSM,HDX,healthsites",0.81,6352738040,Clinic,59.55339058132085
St. Edward's Clinic,Clinic,6.6897916,-1.6101034,"OSM,HDX,healthsites",0.82,5746781474,Clinic,47.360404362565674
